,ocf 대 유동부채,비유동장기적합률,자기자본순이익률,자기자본회전률,차입금의존도,총자본영업이익률,총자산순이익률,총자산영업이익률,총자산회전율
17731,0.07891570070403837,0.5949235239296091,-1.1251819505094616,-0.07975460122699381,0.4420036611749043,0.9912935323383085,-1.0625656548085576,1.1242612362808813,-0.18250797654564527
9857,-0.2797179399782912,-1.4163697165725566,0.9133915574963611,0.9877300613496932,-0.3987352304876019,0.5845771144278608,0.6579384745516667,0.5866067849612256,1.0056284808010907
397,-0.1195867223582492,-0.8615755715147198,-0.05531295487627364,1.2147239263803682,0.5295390247961392,0.06716417910447763,-0.2116354255815207,0.08052443286667872,0.16105663338602094
5373,0.18036674803210312,0.5506277068143195,-0.0072780203784570344,-0.3865030674846625,0.5465135629888501,0.034825870646766205,0.0025244251328781233,0.06695053717857635,-0.5818508553713195
8060,0.4414062514206429,0.33134148347130093,0.31732168850072784,0.15337423312883436,0.15077383924113832,0.7810945273631842,0.21395869120225974,0.6678135912173552,0.17565932280193697
1169,-0.20889874462609528,0.11622169837179976,-0.0611353711790393,0.6748466257668713,0.09219504077217505,-0.0646766169154229,-0.006365701921730884,-0.0693182058613331,1.371486911633189
6047,-0.5911619350211914,-0.1232388575187765,-1.7954876273653566,-0.23926380368098155,0.04060575802962219,-1.050995024875622,-1.97987241099162,-1.0804031481835275,-0.1492195642006668
10448,-0.5520311892179655,-0.129817444219067,-1.1404657933042215,-0.6012269938650308,0.381427858212681,-0.8097014925373135,-0.9452976456929372,-0.802483294966077,-0.9084438438346155
18340,1.4740199831651133,0.24318842168740762,-0.2925764192139738,-0.5644171779141104,-0.02729239474122151,-0.7101990049751244,-0.24416007183480778,-0.7409605631733757,-0.6950669297599332
14939,6.216836742161582,-1.138314785373609,0.28675400291120823,-0.5337423312883436,-0.619404226992844,0.5460199004975125,0.683465154315967,0.5650779220938618,-0.44014407419548285
13865,0.32480313853791254,-0.5227783564497562,1.4177583697234355,0.361963190184049,-0.36478615410218,2.1131840796019903,1.5263691311928131,2.0327759279653437,0.8333310128976378
11279,1.2263960944129486,-0.01798147031412768,1.8420669577874822,0.7239263803680983,-0.23398235979364285,2.7375621890547266,1.854251283736236,2.51463849239563,1.4087018181218869
15997,1.2222369178995316,-0.8508305465709117,0.8442503639010192,0.07975460122699395,-0.290896987851556,0.026119402985074626,1.033653567569852,-0.002148765278900836,0.5080898628531819
1863,1.795917838790397,-0.12521243352886344,0.42358078602620086,-0.3251533742331288,-0.619404226992844,1.009950248756219,0.7679857551795238,1.0072502128639733,-0.054949307529984774
5987,-0.8540621938869914,0.5947042377062663,-2.3136826783114994,-0.22085889570552142,-0.1481111665834581,-1.6032338308457714,-2.3074356472527957,-1.5117775164750054,-0.12345572538493818
12630,0.21744003192933764,-0.45436105476673433,-2.480349344978166,-0.21472392638036802,-0.27824929272757526,-2.3544776119402986,-3.3149630239185104,-2.727879091550895,-0.038913614509323645
9880,1.3465284718895174,-0.13815032070610161,0.40320232896652114,-0.5153374233128835,-0.619404226992844,0.8308457711442788,0.6777134937511745,0.7267729688424922,-0.45765599457327105
16613,0.6945049042864462,-0.5554520037278659,0.20596797671033476,-0.3865030674846625,-0.45165584955899485,0.08333333333333333,0.509833228634586,0.0907791928076615,-0.15470156409134775
4510,-0.13098581425425798,0.8468833945507376,-0.03493449781659392,0.1411042944785276,0.4340156432018638,0.0037313432835821207,-0.016709186241042596,0.02424054026946583,0.2141306006194511
424,0.3714007436199875,0.10459952853461975,0.02911208151382827,-0.294478527607362,-0.5987685138958229,-0.082089552238806,0.19657788904689713,-0.07579758744714399,-0.07944833964658406
4270,-0.5348279064870849,0.9210021380406778,-0.7794759825327512,1.5644171779141107,0.5238808453985688,-0.9589552238805971,-0.6030537673497118,-1.0173578908789505,0.865686903134153
10783,-0.41249511501991754,-0.010087166273778715,-0.7991266375545852,0.294478527607362,-0.03361624230321178,-0.8644278606965176,-0.7248331311302408,-0.8828488962269808,0.31556371960158824
778,-0.08775609738507847,0.45786963434022254,-0.5262008733624455,-0.5521472392638037,-0.619404226992844,-0.945273631840796,-0.5324947967126632,-0.9966946947904669,-0.690996608957121
4999,-0.4676825687941123,0.5620305904281564,1.0786026200873364,0.17791411042944788,0.6330504243634549,0.5808457711442788,0.46933978636186435,0.48611793402504,-0.2477436529153464
18552,-0.05771252984538051,-1.5345649909544437,0.09243085880640464,-0.7423312883435583,0.19570644033949072,-0.8681592039800996,0.1460610535132527,-0.8532402618144938,-1.0200221081905108
11102,-0.07966907976979316,-0.9931473055205309,0.15211062590975255,-0.0306748466257669,-0.30021634215343646,0.22636815920398015,0.36046022101210823,0.24133448651911482,0.4665011865682501
3833,0.028780149984353118,-0.10087166273778839,-0.5101892285298399,1.4233128834355828,-0.14511565984356795,-0.026119402985074626,-0.4781225340416147,-0.04743574868135417,2.179132162699154
11354,-0.6746327699040878,0.13529959980264247,0.32168850072780214,-0.6748466257668712,0.05558329172907311,-1.351990049751244,0.42058745753438076,-1.242273550464422,-0.8487069962232637
14717,0.6488801334837413,0.7354859930924842,0.4592430858806405,0.22085889570552156,0.4639707106007654,0.2599502487562189,0.22615113789719588,0.27447115914983405,-0.10551652391859728
19591,-0.40376728340776896,-0.758291760320158,0.13537117903930135,0.11656441717791409,-0.619404226992844,0.21268656716417914,0.17927854603087406,0.4983034023490791,-0.12513111246146197
15042,0.2666548309364937,0.6004056795131846,1.4745269286754006,0.638036809815951,0.4959227824929272,1.1243781094527363,0.7708875055267459,0.9784534188202657,0.3115924861645024
4786,-1.1929578172716138,1.243352886354915,-6.442503639010191,0.6993865030674847,1.0450990181394573,-1.6368159203980102,-3.2801789648610917,-1.551917258138093,0.033512904142858915
11532,-0.8984342271354484,-0.7293459788388795,-0.6397379912663755,-0.4049079754601227,0.01531036778166087,-0.40796019900497515,-0.5741357105122593,-0.4350369798619138,-0.48579675145564116
6303,0.11716706800596595,0.1578860808069734,2.77802037845706,1.9386503067484662,0.45831253120319526,2.291044776119403,1.735047886821819,2.149181820981759,1.8062609680920656
3171,-1.267697611825067,-0.004385724466860433,-0.975254730713246,0.35582822085889576,0.4866034281910466,-0.9353233830845772,-0.8211541278845904,-0.9513182189655259,0.22465925066315823
4690,-0.24168477969304247,0.6039142590866732,-6.500727802037847,12.257668711656443,1.9723747711765685,-0.6840796019900498,-0.9869927244004487,-0.7069344949157377,0.7001833958129591
13078,-1.0720021895336476,-0.1480182007565375,-1.6666666666666667,-0.3067484662576687,-0.41870527542020297,-1.7101990049751246,-1.9148774185872726,-1.8865036690427066,-0.3107526700967344
6346,-0.5766119615752654,-0.6302286058878352,0.5567685589519651,1.276073619631902,-0.004992511233150227,0.8706467661691545,0.2630681488427743,0.8740456973162535,0.9521329057854354
19653,-0.393188212817453,-0.30261498821336547,-0.44177583697234357,-0.1411042944785276,0.3920785488434016,-0.3893034825870647,-0.4160190908538486,-0.3969418580462501,-0.17205141663804763
1313,2.1300714993993797,-0.3379200701715916,0.042940320232896644,-0.09202453987730057,-0.45764686303877516,-0.11940298507462688,0.21218458560796818,-0.08934110674485085,0.2310318450259564
15273,10.915654665399968,-0.6620251082725729,1.4446870451237266,-0.294478527607362,-0.616741554335164,1.5186567164179108,2.1411849823694964,1.4982965721377615,-0.010042669595884759
3276,0.16735781494422014,0.3291486212378709,0.7227074235807861,1.3312883435582823,-0.5515060742220003,1.0895522388059704,0.753208334249845,1.1016423321430455,2.176069763915743
14139,-0.2359810344791818,-0.5727756153719643,-0.7481804949053859,1.1411042944785277,0.30920286237310696,-1.0671641791044777,-0.6928809556980907,-1.1412869441312956,1.3451204638326268
14669,-0.7934903894507629,-0.3344114905981032,-1.6259097525473074,0.47852760736196337,0.7012814112165086,-1.3072139303482588,-1.4105241179357186,-1.36025241122109,0.442659844461811
6367,0.3937213023189932,0.10131023518447466,0.6768558951965067,-0.5950920245398773,-0.21234814444999164,-0.3084577114427861,0.7408402425103353,-0.3239673426198183,-0.7934706675934834
19633,1.0427913039348031,-0.5225590702264131,-0.19723435225618632,-0.3926380368098159,-0.619404226992844,-0.13432835820895525,-0.08118163632264229,-0.12659989276365693,-0.18355533592633472
12080,0.14303218697992592,-0.11929170549860202,0.5502183406113538,0.98159509202454,0.36412048593776003,0.5883084577114428,0.48246394950048954,0.6229535926386364,1.2607697849497974
47,-0.20596370403617753,1.3374266761690699,1.061863173216885,-0.1963190184049079,0.09252787485438513,0.550995024875622,0.7101812651457211,0.5727041908861318,-0.501652559431988
9028,0.1899391492474994,0.888767063209254,-5.6804949053857365,0.361963190184049,0.8816774837743385,-1.8594527363184081,-5.258740749945768,-2.1440511963498787,0.2331355492097138
4911,2.276936675324711,-0.6010635381832138,1.225618631732169,0.0061349693251533804,-0.619404226992844,1.9664179104477613,1.5091989437870528,1.9635721188110884,0.3398009517681499
431,1.2540165373170666,-0.6140014253604519,0.3209606986899563,-0.19018404907975464,-0.618072890664004,0.44154228855721395,0.596840660456533,0.4645378131577153,0.14626048452767634
915,0.08119138984426909,0.7339509895290829,-0.27438136826783116,-0.20858895705521466,0.4979197869861874,-0.04353233830845773,-0.25844600748668156,-0.02632185077366768,-0.34653183472572185
3653,0.5444666347100957,0.1903404418617399,0.26128093158660853,-0.15337423312883436,0.5531702446330503,0.26492537313432835,0.23090512715039083,0.2865982198758384,-0.2646642890569721
7692,0.9305013461559337,0.7850446795680062,0.04803493449781661,0.7607361963190186,0.7418871692461307,0.1293532338308458,-0.10917907400112446,0.15090445812840014,0.15340196357625593
117,-0.29759101125844223,-0.43374814977249065,-0.13755458515283844,0.17791411042944788,-0.07621900482609416,-0.15174129353233828,-0.15444197978297836,-0.13661985436737148,0.02144334328061044
11872,-0.1510193745813747,0.7727646510607972,-0.22852983988355172,0.7852760736196321,0.10218006323847563,-0.2786069651741294,-0.2749976745917343,-0.302722032634035,0.2720842465396176
18258,0.2532549958992022,0.0052628693602323326,0.606259097525473,0.16564417177914112,0.2419703777666833,0.9800995024875623,0.5041229473448273,0.7504499069611728,0.40917929413456666
3143,0.09180003901226387,0.7267145441587634,-0.18122270742358082,-0.852760736196319,-0.3135297054418372,-0.14925373134328362,-0.050729045023665875,-0.13914500522698317,-1.205957554044113
15678,-1.3550931844891736,-0.21555835754618716,-1.4614264919941777,1.325153374233129,-0.619404226992844,-0.6853233830845772,-1.511749337536696,-0.7331617408485377,1.8181883434052097
3420,0.5526377927050872,-0.43725672934597887,0.3697234352256186,0.25153374233128845,-0.09053087036112493,0.2873134328358209,0.4618737664138337,0.3163222870728273,0.5818978333511794
16668,-0.9618561595439951,-0.2456005701441808,-4.234352256186318,0.5460122699386504,0.3514727908137794,-3.3109452736318414,-5.832528629274181,-4.239508975249369,1.1291824798878611
6516,-0.237909064395455,0.7238638232553042,-0.3238719068413392,-0.3558282208588957,-0.1258112830753869,-0.3072139303482587,-0.30951794255747384,-0.34843439015321775,-0.4290956122960338
16013,-0.6119855129320899,-1.1148511594759063,0.18122270742358082,0.024539877300613522,-0.44799467465468457,0.3134328358208956,0.23187994538787265,0.23980619188283442,0.34537603107036113
12303,0.20879972042911793,-0.16709610218738022,0.7612809315866086,1.5644171779141107,-0.01797304043934096,0.7400497512437811,0.6227733477177891,0.8595305284466036,1.7121869310061208
15787,0.20976432687168484,-1.15870840414451,0.7074235807860262,-0.4601226993865031,-0.619404226992844,0.7238805970149254,0.504962291130393,0.5872104400567391,-0.6879211603471187
16799,0.5444643027910373,-0.4436160298229265,0.9228529839883552,0.7975460122699388,0.1604260276252288,0.8656716417910448,0.6890654512021963,0.7746635880921019,0.9809023482695763
1232,-0.44137264392044917,0.47782468066443745,-0.3202328966521107,-0.5153374233128835,0.22466300549176235,-0.22885572139303484,-0.2947490819582273,-0.22359766636287506,-0.7133592200307957
1357,0.6535166597652183,-0.11534455347842786,-0.25036390101892286,-0.3987730061349693,-0.3704443334997503,-0.3034825870646766,-0.1818566962959574,-0.3031909140023567,-0.3173954359737985
6243,-0.46332293748783493,0.0537251247190396,2.377001455604076,0.5214723926380369,0.013313363288400803,0.09203980099502491,2.247850542604026,0.09143917213496099,0.7730854790010253
11579,-0.7262527520506343,-0.3863823255303986,-3.794032023289666,-0.20245398773006126,-0.39607255782992173,-3.098258706467662,-4.926678558048789,-3.9353062537795918,-0.18810170597507145
2471,-0.11314357738915927,-1.0137602105147747,-2.0713245997088796,-0.5521472392638037,-0.2988850058245964,-0.4800995024875622,-2.56350686086697,-0.4871709163802978,-0.7182616032124627
35,-0.6393929865916214,0.3256400416643824,-0.9417758369723437,0.21472392638036816,-0.03261774005658181,-0.20273631840796022,-0.9926012565934184,-0.19082744680505365,0.5402398222212205
13701,-0.05340648907007111,0.214242640206129,-4.572780203784571,-0.3803680981595092,0.21867199201198204,-2.776119402985075,-6.58503695681567,-3.430759289145268,-0.363528403182678
56,0.7062934304665881,0.06183871498273107,0.552401746724891,-0.4662576687116564,-0.4826094192045265,0.2873134328358209,0.8092804880308991,0.30252852361352356,-0.4878047708136673
1497,0.08209546767048927,-0.012937887177238167,0.06404657933042213,0.32515337423312884,0.036944583125312014,0.24129353233830853,0.09390586654740611,0.2981989515127219,0.4894721295007959
3556,-0.5677315392069664,3.2114467408585057,-7.441775836972345,5.650306748466258,1.856548510567482,-1.0460199004975126,-1.6884873244826586,-1.0905147224988678,0.39357372829967174
14004,0.48450271477284246,0.7756153719642566,0.1171761280931587,-0.15337423312883436,0.8853386586786487,0.05223880597014925,-0.06521046045774888,0.06979265805899333,-0.6302208199269622
4798,-1.4747783536833698,1.2187928293404968,-13.919213973799128,-0.8343558282208589,0.11050091529372608,-3.32089552238806,-42.48520127938342,-7.992845036442729,-1.1813004924057278
1654,-0.3719338171793192,1.0400745573159367,-1.064774381368268,1.883435582822086,0.10950241304709599,-0.4763681592039802,-0.5733730096210793,-0.486664129457137,0.1295198077463366
10918,0.0946511411445923,-0.4100652376514447,0.20742358078602627,0.33128834355828224,-0.619404226992844,-0.6069651741293532,0.34532186539065796,-0.6236388935318353,0.8792035547832459
3690,-0.1362702974194673,-0.19406830765857125,0.06622998544395926,0.09815950920245409,-0.3441504410051589,-0.455223880597015,0.19664013278134881,-0.4623672291839782,0.5088543378453936
219,-0.7118526980535835,1.526451400690752,-2.705967976710335,1.4478527607361964,1.3423198535530037,-0.8022388059701494,-1.0996459602807551,-0.8181213520016318,-0.12998745698750383
18445,0.5269363865993244,0.7043473493777755,1.322416302765648,0.47852760736196337,0.6227325678149442,1.2661691542288558,1.0660838917672792,1.250606844241429,0.5195511103624514
11068,1.056289025695207,0.38177731484019517,-0.39010189228529846,0.9386503067484665,-0.512231652521218,-0.11069651741293535,-0.3661058197218249,-0.1686979509617961,1.7552313705511404
7990,-0.7225927133472027,-0.7644317745737625,-0.29330422125181954,0.294478527607362,0.0582459643867532,-0.31343283582089554,-0.2680296677225913,-0.3257448274592882,0.6155061388679463
6227,-21.319850333515713,-0.6846115892769038,-6.881368267831151,-0.8098159509202454,-0.2905641537693459,-3.9104477611940305,-19.34108849129956,-7.042253639407678,-1.0964426707121708
17036,-0.06386175668065391,-0.9924894468505019,-0.5560407569141195,-0.6932515337423313,-0.1860542519554002,-0.6728855721393036,-0.5884377832082346,-0.7014652733869949,-0.9153379048255562
8406,-5.639599533143124,-0.010306452497121844,-0.32241630276564776,-0.8650306748466258,-0.619404226992844,-0.595771144278607,-0.25638900627711547,-0.6129233414884638,-1.2344791982356031
8334,-0.06580260279784636,-0.03201578860808057,-2.181950509461427,0.22085889570552156,0.38708603761025123,-1.095771144278607,-1.8248489064454698,-1.1143000577950484,0.11544588268480577
3716,0.4513105135916841,0.16556109862397891,0.06404657933042213,0.5766871165644172,0.28457314028956565,0.11815920398009953,0.00203736084581701,0.16369480031980363,0.4224253529111026
2027,-0.5260166952366137,1.3317252343621515,4.975254730713247,-0.6932515337423313,0.00931935430188055,-0.20149253731343286,10.955656166680672,0.22439823027270114,-1.0209061101417918
10213,-0.2711557560579139,-0.237486979880489,-1.6950509461426493,-0.31288343558282206,0.48294225328673646,-1.3134328358208955,-1.7188990848346977,-1.415817099317553,-0.4399649169283326
18841,-0.964565920968577,-0.2091990570692398,-3.4861717612809318,-0.7607361963190185,0.29522383092028626,-2.883084577114428,-3.5682383329019585,-2.7211494288960805,-1.0554222572626455
3218,-1.2711782473171749,-0.1256510059755497,-0.29694323144104806,-0.24539877300613494,-0.22266600099850223,-0.2922885572139303,-0.25546160397013645,-0.2920345034360496,-0.13436889510697803
16241,0.0811480138780691,-0.8486376843374817,0.39155749636098985,0.46625766871165664,-0.18072890664003993,0.8308457711442788,0.39905730249776294,0.8570429139082867,0.7399394728688768
12317,7.422598639546288,-0.5006304478921112,0.8959243085880643,-0.4723926380368098,-0.619404226992844,2.0111940298507465,1.6118762916537899,2.089537629970912,-0.32008130645127997
19810,0.1866462204150768,1.682802477934324,-0.0363901018922853,-0.055214723926380285,0.7801630887002828,0.14179104477611937,-0.10631656852325339,0.20202266246188383,-0.4191229503786452
5372,0.41638535299809903,0.4429581711528975,0.1775836972343523,-0.294478527607362,0.6573473123647862,0.1965174129353234,0.13835811274448756,0.19459578388193388,-0.459037530838026
8643,1.622726875527803,0.042760813551888675,0.10771470160116446,-0.8711656441717791,-0.619404226992844,-0.291044776119403,0.4371284727222391,-0.29665448184237636,-1.243023569876029
1507,0.11417848570226558,0.028507209034592345,-0.21906841339155753,0.4294478527607363,0.2296555167249127,-0.34079601990049757,-0.19988393985225306,-0.324302461610188,0.42586688349356394
13346,0.42648968443322377,-0.21511978509950122,0.549490538573508,1.2699386503067485,0.036611749043102056,0.4440298507462687,0.36923378585186317,0.5628837597098899,1.0500100286155487
6413,0.2490282275880064,-0.4977797269886521,0.5633187772925764,0.619631901840491,-0.5947745049093027,0.9514925373134329,0.7589957673842099,1.0756911886744662,1.2705087645052766
14065,0.06191408980265163,0.6019406830765859,0.13245997088791853,0.06748466257668718,0.4200366117490431,0.05348258706467659,0.05151753048775354,0.05844325018326613,-0.11935948254265308
10673,-0.11642445900804199,0.6567622389123405,-0.10480349344978167,-0.4049079754601227,0.235646530204693,0.034825870646766205,-0.07638680976182403,0.03722263297344272,-0.5252681524758834
13221,-1.3641253391684702,-0.8207883339729183,0.3588064046579331,2.208588957055215,0.046929605591612585,0.07960199004975121,0.1003973826134197,0.0307738166527255,1.9566428146808779
19448,-0.47277683156346295,0.4990954443287102,-0.01819505094614265,0.9202453987730062,-0.016974538192710865,0.373134328358209,0.02428678271703125,0.35205693036852437,1.7419603841083173
14186,0.3326164099965957,-0.7172852365550135,0.6972343522561862,-0.12883435582822084,-0.5478448993176901,1.2574626865671643,1.0375407213662928,1.17154895807662,0.32140478424725993
16203,0.6990009999009064,-0.18178827915136248,0.11280931586608442,-0.47852760736196315,-0.15643201863870856,-0.03482587064676615,0.24958156049098243,-0.026824789267883804,-0.5264487158909267
3269,-0.5349097378924317,1.5909215503535992,-0.17248908296943233,2.4662576687116564,1.3073722749209518,-0.3059701492537314,-0.2837827306632427,-0.29975564765715024,0.48531368844393924
15618,0.14439893358998837,1.1453319445205858,-3.1579330422125187,0.8895705521472395,0.025628224330171395,-1.8134328358208955,-2.5744365107944014,-2.133743529097418,0.5226012949552526
19597,-0.1352134016274246,-0.025437201907790072,1.7721979621542943,2.4355828220858897,0.3102013646197371,0.7524875621890548,0.6868856441523294,0.7150602136155623,1.314929883704131
3680,-0.02338872946118719,0.11644098459514288,-0.17103347889374093,-0.07361963190184043,-0.019304376768181003,-0.27487562189054726,-0.10172915617114915,-0.2741767001283659,0.19656597868368378
11852,0.30562973789440484,-0.5429526889973137,0.16375545851528386,2.920245398773006,-0.619404226992844,0.3258706467661692,0.23329654690096327,0.3585920522243559,4.869837463846854
8204,-0.03045538368326094,0.33550792171481825,0.14992721979621543,2.5153374233128836,-0.43068730237976366,-0.12686567164179105,-0.03834607591613883,-0.14215175395287769,1.9971542611635098
14737,-0.0793965419474976,0.4938325749684776,0.3682678311499272,0.6257668711656442,0.8347478781827258,0.4241293532338309,0.07133860832839371,0.36523797274946723,0.2696333326180433
13028,-1.3753200448710314,-0.2903349597061566,-9.09170305676856,1.0429447852760738,0.05192211682476293,-3.686567164179105,-7.961191975964993,-3.8188480997817313,1.2718496818923497
3805,0.28447532969710987,-0.18551614494819352,-0.21542940320232898,-0.7055214723926381,-0.619404226992844,-0.4577114427860697,-0.08959706442818684,-0.46629757564189267,-0.8517466003514605
7286,-2.744036159034845,-0.41510882078833405,0.7838427947598254,0.024539877300613522,-0.619404226992844,0.9440298507462689,1.0844843882061883,0.910869934795848,0.5136914828781339
1985,-0.12595386010408166,0.21555835754618716,0.11863173216885008,0.47239263803680986,0.2153436511898818,0.16915422885572146,0.12301312631497192,0.18466501152770382,0.6911477780503755
17568,1.6492535622999211,-0.7550024669700127,3.4082969432314414,0.23312883435582832,-0.5924446663338325,3.7189054726368163,3.289513329364909,3.4568004221748105,0.5174858808401247
10257,0.03346723797157522,0.6567622389123405,-0.10989810771470163,-0.23312883435582818,0.35080712264935926,-0.12313432835820894,-0.09774997865557782,-0.12050177931708836,-0.3302683288375228
3398,-0.8019347694283523,0.33594649416150424,-0.713245997088792,-0.1963190184049079,0.635713097021135,-0.5671641791044776,-0.5883225698506502,-0.579519601593419,-0.5502589638509177
11429,-11.64733918857606,0.11117811523491024,-4.53566229985444,-0.7914110429447854,-0.619404226992844,-2.9577114427860702,-5.977696567436171,-2.844562337175108,-1.064715690270432
917,0.7101860850470327,0.6223343018474864,-0.25254730713246,-0.36809815950920244,0.436012647695124,0.33706467661691547,-0.2277616943835572,0.3799324691648873,-0.5093391519702987
3044,0.3834617696207378,0.5151033386327504,-0.4446870451237264,-0.5644171779141104,-0.2952238309202862,-0.6442786069651741,-0.43871560372598,-0.669353518689452,-0.6852379692095566
15682,-0.9424299082304171,-0.17871827202456023,-3.3093158660844253,1.8527607361963192,1.5153935763022133,-0.30223880597014924,-1.6401632230482854,-0.34288852482153787,0.9530207451470343
18545,-3.625446300795661,-1.3367688174990409,-2.271470160116449,-0.6073619631901841,-0.619404226992844,-2.983830845771145,-3.3629281010705276,-3.5346363328953836,-0.7016142818493643
10903,-0.07800492796088429,-0.1686311057507812,-0.009461426491994171,-0.24539877300613494,-0.3907472125145614,-0.3034825870646766,0.09938675110556001,-0.30281640744423133,-0.10922161169042413
2428,-0.1523198927326437,0.07653089194671335,0.16521106259097523,0.049079754601227044,0.028956565152271622,0.3109452736318408,0.28817846041847756,0.33682876914868126,0.3840564964978855
18259,0.4240843661988974,0.35063867112548647,-0.23726346433770018,-0.1717791411042945,0.7072724246962888,-0.1828358208955224,-0.22417394345439678,-0.21024010524742728,-0.17779251418138065
18722,1.045834851755402,0.7175045227783565,-0.6950509461426493,-0.4294478527607362,-0.02729239474122151,-1.1032338308457714,-0.7624495820903661,-1.137534851303824,-0.39089530033424313
11181,0.7625542376515894,-0.8824077627323066,0.0036390101892285172,-0.48466257668711654,-0.54551506074222,0.013681592039801037,0.18488114537351016,0.03908598921375558,-0.45926282290888487
17395,0.08396185648855768,0.04100652376514456,0.2714701601164483,0.9018404907975462,0.18239307705109004,0.23880597014925375,0.1504025836514895,0.23371179854715385,0.8954933980959133
1474,-0.3854656286170007,-1.6751274601173185,-0.3850072780203785,-0.8834355828220859,0.4017307372274921,-0.4912935323383085,-4.877114318551218,-0.5017015396007496,-0.5829598131436158
16345,2.1910245136788755,0.15854393947700246,-0.37409024745269287,-0.7423312883435583,-0.619404226992844,-0.9241293532338309,-0.34904375559025624,-0.8084879444745366,-0.9333740933411755
6205,2.7466220175906537,-0.7010580560276302,0.6331877729257642,-0.042944785276073524,-0.2679314361790647,1.1355721393034826,0.8908118777173767,1.119333536671343,0.3525450704072139
3793,0.06690721960995519,0.7957897045118143,-0.014556040756914135,0.1411042944785276,0.5308703611249793,-0.13059701492537312,-0.06759148263174108,-0.1349505213083125,-0.019323998352094147
17808,-0.229908130500212,-0.25459130530124446,-1.3908296943231442,1.0858895705521474,-0.36345481777333993,-1.0584577114427862,-1.0163448652392166,-1.0919949276304526,0.6592698180102492
4986,0.5272314164696463,-1.6089030206677268,1.168850072780204,-0.1717791411042945,-0.6104177067731735,2.22636815920398,1.4936636989370848,2.146684581280696,0.09926092578000513
18859,-0.6967978131445106,-1.173619867331835,-0.12736535662299855,2.7852760736196327,-0.619404226992844,-0.17412935323383086,-0.17071838158277805,-0.187245571829513,3.02462371855523
1938,0.38273260495461603,-0.10284523874787563,-0.6040756914119361,-0.26380368098159507,0.04992511233150274,-0.23880597014925375,-0.6354455701379867,-0.22068073508520397,-0.17979783894093873
4733,-1.4897349518864154,1.1383147853736093,-0.3850072780203785,-0.8834355828220859,-0.5235480113163588,-5.473880597014926,-6.136371760226739,-5.231426007056981,-0.6027183955374174
11983,0.8919341042780619,-0.8168411819527439,-0.27292576419213976,0.34969325153374226,-0.5538359127974705,-0.9626865671641792,-0.21201692714763587,-0.9871764293736225,1.2357910503416007
14597,0.9632848708993103,-0.923852858944137,0.17176128093158666,0.3987730061349693,-0.619404226992844,0.31218905472636815,0.33645916986739693,0.31618675067098334,1.2103750862770966
13770,1.5641533755272046,-0.6525958006688231,1.032023289665211,-0.31288343558282206,-0.619404226992844,1.880597014925373,1.4176355826193665,1.899748964117346,-0.1644329584245794
918,0.13125189061210266,0.8258319171098076,0.03275109170305678,-0.4171779141104294,0.234980862040273,0.1965174129353234,0.08394443984492427,0.23070663278222514,-0.5368379140510504
1693,-0.16798352586575763,1.9224823200482433,-0.7074235807860262,-0.15337423312883436,0.6829755366949576,-0.4539800995024876,-0.5750385553555406,-0.464282842026692,-0.5089925043659198
9660,-6.810481505382092,-1.291815141713722,-3.842066957787482,-0.656441717791411,0.12514561491096693,-2.7786069651741294,-3.316429928165645,-2.464630442682669,-0.9216603874392082
11949,3.57035096907214,-1.1043254207554412,1.903930131004367,0.012269938650306761,-0.619404226992844,2.420398009950249,2.4496058024194385,2.170602676489187,0.6033545994906702
19715,0.6294608206082406,1.3470752699961626,0.24672489082969432,0.343558282208589,0.2522882343151939,0.07835820895522387,0.027989779627010485,0.03273444944856032,-0.007516051709268311
4162,-0.1923023027006763,0.11622169837179976,-0.27074235807860264,1.0122699386503067,0.022632717590281234,-0.3930348258706468,-0.2779742433938531,-0.40177058591275516,0.8692171895593636
17580,-1.0067449397251793,0.09275807247409691,-3.3660844250363904,-0.3251533742331288,0.9808620402729239,-1.9527363184079602,-2.4686499090538696,-2.002877312234694,-0.6711004511245128
4063,-1.2850034330941362,-0.05811084918590003,0.15647743813682682,1.2331288343558284,0.6074222000332834,-0.9800995024875623,-0.037771883545167466,-1.002553454544655,0.6635751623877083
6349,-0.48709525756881705,-0.06468943588619053,-3.2962154294032024,1.0061349693251536,0.6603428191046764,-1.126865671641791,-1.916770967271894,-1.1629687533274788,0.25224648353856893
8414,1.1594653953977643,0.996436598870676,0.6149927219796215,-0.5153374233128835,-0.06590114827758363,0.009950248756218916,0.7303537552554433,0.06599911439871872,-0.7169435554363255
8947,-1.387308484860601,-0.47300038375089093,-4.560407569141194,-0.6809815950920245,0.17174238642036943,-2.850746268656717,-3.7979694718931305,-2.4461403825123966,-0.9566811276257066
1261,-0.0743287295809654,-0.6429472068417302,0.3413391557496362,-0.147239263803681,0.20003328340822105,0.5796019900497512,0.4029381791282035,0.4620513153498708,0.08135783242510532
1901,-0.5391565658874158,-0.28331780055917993,-0.7671033478893741,-0.0061349693251533804,-0.619404226992844,-0.7661691542288558,-0.927214874205687,-0.8027100025989248,0.5881119617367532
18408,1.312340428598374,-1.0350309741790475,-0.02110625909752548,-0.588957055214724,-0.619404226992844,0.2276119402985075,0.20892777134580479,0.23391563827294157,-0.5658094130421932
